,text
565,"We're proud to be part of the resilient #CamdenCommunity. We've made #HumanJam to talk about the threats our community is facing in the name of #HS2...\n\nPlaying May 7-25, click on the link below for more info.\n\nhttps://t.co/xylH2S428v https://t.co/SWLrem392K"
568,"The date suggests I've driven past a dozen times on Crackley Lane in #Kenilworth, but not spotted until now. As I obviously look out for these, this non pedestrian road bridge over a brook on a bend is probably the most obscure location ever for an #HS2 possession order notice. https://t.co/H1qKwPOih3"
569,#MoorStreetQueensway June 2011 #billboard #XMenFirstClass #MutantandProud 8 years ago. Soon #DarkPhoenix #XMenDarkPhoenix will be coming out in UK cinemas! #HS2 site is near here now. @ Birmingham Moor Street https://t.co/vIZMkSLZHB
570,Rail minister @AJonesMP admits its hard to see what the benefits of #hs2 are! All the polling in the North agrees with you Andrew.....well done 👍 clearly time to cancel it and a New Leader will do just that! #NorthernPowerhouse #ToryLeadership https://t.co/e0Yj4vd0Qk
577,"We traveled lots by train in #Italy Its so civilised!  Double decker trains, and each ticket purchase results in a seat allocation so capacity is not exceeded and no one has to stand.  Plus phone charging and WiFi.   Surely investment in this is a much better idea than #HS2? https://t.co/9u2IS6RqDE"
581,"After Huawei, Government turns to China for HS2 line  https://t.co/25erRnTDz7 via @Telegraph I don't think trains can spy on us. International expertise is welcome alongside our own. Building #HS2."
582,Here's a radical idea. Instead of spending Billions on #HS2. We take some of that money and lengthen platforms and add more carriages to trains.
584,Hi Vernon - another lovely day of fun and games with the scar on the hillside above Great Missenden getting more horrendous by the day...........#HS2 https://t.co/643kTBvQKY
586,"""And in the shadowless unclouded glare\nDeep blue above us fades to whiteness where\nA misty sea-line meets the wash of air.""\n(John Betjeman) 🇬🇧🚂\n#Railway #Terminal #Station #StPancras #Poetry #Architecture #Rt #London #Camden #SecretLondon #Eurostar #HS2 #Travel https://t.co/hlDPWgL6Me"
591,"Just been at the launch of a new #StopHS2 song at the Red Lion in Little Missenden. Live recording to come, probably tomorrow. #HS2 https://t.co/CZ7q4ICPA7"
593,Weekly Wrap | A former High Speed 2 #HS2 area manager has pinpointed two major #challenges facing route #designers  working on the southern half of the project. \n\nhttps://t.co/wB7mP2JXrg
595,Controversial opinion... Build #HS2 and allow Freight Operators first dibs on the vacant/available paths on the #WCML. Oh and spend a little extra £££ on wiring the Felixstowe branch. #Britianrunsonfreight
599,"Makes a lot more sense than #HS2 (Lord Adonis's'brainchild - he continues to sit on its board) and a 3rd runway at #Heathrow, which Adonis has also promoted heavily.\n\nIf you want a genuine Green MEP for the SW who's also stanchly anti-#Brexit. vote for @MollyMEP.\n\n#VoteGreen2019 https://t.co/Wx4UwMdZHd"
604,"This appears to be @JohnBishop100’s former home in Cheshire, which he ‘reluctantly’ sold to #HS2 under their ‘Need to Sell’ scheme. It seems it is now available to rent - if you have £9999 per month to spare... @GranadaReports https://t.co/WI38EYVyWP"
619,"#HumanJam is @CamdenPT’s latest in-house production about #HS2, the story of a man possessed with digging up its history &amp; the small but stubborn #camdencommunity. Top @Ovalhouse babe @LaSiddons has a hand in it too! 🙌🏾\nMay 7-25 https://t.co/5qiLjG0KK8"
621,The Economic Affairs Committee has released a report urging to HS2 Ltd to merge the northern section of High Speed 2 with the Northern Powerhouse Rail https://t.co/wbvi8Wfoea\n\n#HS2
627,Please explain how the #HS2 'Capacity' will be filled without a) a massive Public (tax) subsidy for travellers b) the classic rail system (already heavily  in debt and depending on Public Subsidy) will be maintained financially after 69% transfer of PAX from classic to #HS2 https://t.co/WG1FKhlYX1
637,"#HS2 will stop at over 25 stations, including 19 in the north of England.\n \nWe are joining up Britain, so the whole country can thrive. We will link the #NorthernPowerhouse to the #MidlandsEngine and form the backbone for Northern Powerhouse Rail #HS2AllTheWay #HS2OnTrack https://t.co/USt7HN1KV0"
641,"Esther is spot on. We need to grow the Northern economy and the Midlands economy. That's why we need #HS2 to be delivered in full, to help with that important task. @NP_Partnership @midsengine #OneNation https://t.co/CrgEfJPgZM"
642,The fact that he said #HS2Year with the #HS2 in front instead of like #2YearsofHS1 is kinda sending me into overdrive https://t.co/9Ug1fBzK6T
646,Weekly Wrap | Planning bosses have highlight major issues with the #OldOakCommon development that surrounds the planned #HS2 site in West #London \n\nhttps://t.co/p6bGNxZdNX
654,"Probably for the first time in history, there’s 100% unanimity in our household with @DavidDavisMP #HS2 #ruralbroadband https://t.co/tHRzOIiLhV"
659,Work to prepare for #HS2 continues in central #Birmingham. Utility surveys are being carried out on Bordesley St and Priory Queensway - this will require phased parking suspensions and pedestrian diversions from 20 May.\n\nMore about HS2 in Birmingham: https://t.co/rXBsNNQrfJ https://t.co/ZdxRwokjxU
662,"FREE SONG ALERT ⚠  Let us know what you think so far. 🔥🌍🚀\n\n#hennessyflow #freestyle #gunnatr #capetown #hiphop #trap #rap #hs2 #hood #scientist @ Cape Town, Western Cape https://t.co/AsdPu6A9Pg"
664,"#HumanJam is @CamdenPT’s latest in-house production about #HS2, the story of a man possessed with digging up its history &amp; the small but stubborn #camdencommunity. May 7-25 https://t.co/FtlZCOfC5H https://t.co/nLfPY4oxCN"
665,"Enjoyed meeting @StephenTwigg on the sofa of #bbcsp today.Thanks for making a newbie welcome, much in common w/ Crossrail for the North.  Pleased to offer my support for @sajidjavid from #Rochdale too as a future leader #crosspartyworking #sundaypolitics #hs3 #HS2 #Conservatives https://t.co/FucogEXRVg"
668,House of Lords recommends measures to control inflating cost of HS2 rail #HS2 https://t.co/jONGFKa1bv
670,Watch again and catch me on BBC Sunday Politics North West @BBCPolitics - https://t.co/TodCBvEuw2 talking #Conservatives #Leadership #HS2 #HS3 #HighStreet #Renationalisation #EuropeanElections2019 #bbcspnw @warnetony @TorySocial @sajidjavid  @SHKMEP #voteconservative #Rochdale
671,"Weekly Wrap | A @networkrail contract for the #HS2 station at #Crewe has been delayed until at least June, @ncedigital exclusively revealed this week \n\nhttps://t.co/sBi6As61B1"
672,#hs2\n\nOn time and on budget.\n\nVictor Meldrew has an appropriate response!\n\nExclusive | £1.5bn Crewe station contract delayed | News | New Civil Engineer https://t.co/su0oTucPHb
673,"Nerdy but true - poor old @henrimurison's letter to the @yorkshirepost has dropped a long way down page 2 of the Google ""HS2 news"" pages, presumably because it's not a popular read......#HS2"
675,"Another trip down the Lune Gorge today, where yet again I noticed how obtrusive the WCML #rail line was, whereas the M6 #motorway was barely noticeable. Why did I think of @HS2theTruth ? #hs2"
685,Site visit to Curzon Street with @AJonesMP to see the great progress being made preparing the area for the new @HS2ltd station which will transform the eastside of #Birmingham. Great to meet some of the apprentices already directly benefiting from #HS2 as well. 🚄 https://t.co/nbrTpIF8aE
686,“Leaving the EU is a necessary but not a sufficient condition for a Conservative recovery.” @DanielJHannan spot on as usual in the @Telegraph this AM. We should also:\n• Champion Liberty\n• Scrap #HS2\n• Decentralise\n• Reform democracy\nhttps://t.co/tLYSgJFX25
696,"Top tip, When Bank Chiefs call for #HS2 support, it is always, always, always, by using 'Other People's Money' #Lemanbrothers #FredGoodwin (sir) #ChralesPonzi #KingMidas https://t.co/K6keJsiDj2"
697,Congratulations @TheGreenParty! A lot to do between #StopBrexit #climatechange #stopfracking and #HS2... To name but a few... Looking forward to seeing you in action! https://t.co/uh5V9nU5Dd
698,Please explain how the #HS2 'Capacity' will be filled without a) a massive Public (tax) subsidy for travellers b) the classic rail system (already heavily  in debt and depending on Public Subsidy) will be maintained financially after 69% transfer of PAX from classic to #HS2 https://t.co/blx14BKYXa
699,Touché Jim? Not with an #HS2 Bargepole. 'Sensible bloke' get as much enthusiasm for his contribution as head-lice at a sleepover. https://t.co/vQ4SqtGqMs
703,"The only region supporting #HS2 is London\nBeing built from London\n2 stations in London\nMassive redevelopment of prime real estate in London\nThe 17 PR companies based in London .\nGeorge Osborne created the Northern Powerhouse, lives in London\nVested interests registered in London https://t.co/7Wy1TvO2GI"
704,With the announcement that Liverpool are not getting the #hs2 link they were promised......just a reminder to everyone what I said in Sept 2018! @JamesReedYorks @BBCLookNorth @yorkshirepost https://t.co/rbzZo1upVf
707,“Leaving the EU is a necessary but not a sufficient condition for a Conservative recovery.” DanielJHannan spot on as usual in the Telegraph this AM. We should also:\n• Champion Liberty\n• Scrap #HS2\n• Decentralise\n• Reform democracyhttps://t.co/tLYSgJFX25\n\n— Philip Howell …
708,"Jenny, congratulations! Could you also continue the good work pointing out how #hs2 isn't green? Promotors are jumping on the green bandwagon which belies its ultra high speed and therefore high carbon credentials. 800MW of power, 3x that of conventional rail, 1/2 a power station https://t.co/DqPaQXI1Nq"
710,"I wish you all the best in your future endeavours #HS2 Paul, but you should prepare for the worst, as you sorry record predicts. https://t.co/y9qfq4Fe02"
711,"That sounds. if I may say so Richard, very much like the the ontology of Railway 'professionals' when #HS2 is being discussed. https://t.co/BQ5tnCDMsy"
712,"You seem to be challenged #HS2 Paul by the ideas of trends and graphs. Try plotting your numbers onto a graph, won't you ? https://t.co/K2clBwpLDU"
715,Breakdown #rhschelseaflowershow2019 underway. Can’t wait to see our #beyondthescreen garden rehomed in community projects along the #HS2 route to benefit as many people as poss. @facebook @Norse_Stone @CEDNaturalStone @HotmetalToby @kelwaysplants @deepdaletrees @TheOutdoorRoom1 https://t.co/7e5qyh4idx
719,"Appeal to authority is a common type of fallacy, or an argument based on unsound logic. When writers  use appeal to authority, they are claiming that something must be true because it is believed by someone who said to be an ""authority"" on the subject. Read more Richard #HS2 https://t.co/g7r2X4JiLY"
721,There can be no clear commitment from government until after the Treasury spending review in the Autumn. Hence the stop/go for #HS2 now delayed a third time to end of 2019. \n\nYorkshire leaders call for clear commitment from Government over HS2 https://t.co/yNFalfklep
731,Daily Briefing | Top #civilengineering news: \n\n-Ex #HS2 manager reveals route #design complexities\nhttps://t.co/jyJZevksF3\n-High Court backs #Heathrow #Airport expansion plan\nhttps://t.co/jyJZevksF3\n-Auditor approves @networkraill £1.4bn #rail arches sale\nhttps://t.co/ZP3mNc5FnH https://t.co/xDh0Se6Wko
738,"Are you a PTS rail worker interested in being part of a major prestigious project? If so, give our South Wales office a call for more details. 01443 844 677.\n#PTS #Rail #Railworker #SouthWales #UK #CP6 #HS2 #opportunities #vacancies https://t.co/ssvdiONGow"
741,HS2 | A former High Speed 2 #HS2 area manager has pinpointed two major challenges facing route #designers working on the southern half of the project -  a junction just north of #Birmingham Interchange Station and a section of the line in #Lichfield \nhttps://t.co/jyJZevksF3
742,"Roll on #HS2 , which will serve as a personal form of transport for Trainspotter Paul who choses  to travel at peak times and then moans that other people want to as well. Clearly he managed to get a seat. So no problem there, and no need to spend £100Bn accommodating his needs. https://t.co/KAI40AdInm"
751,"Women are being encouraged to choose a career in the #construction industry, with #HS2 keen to ensure that more women benefit from the created jobs: https://t.co/lMk6o5Srfe https://t.co/Zgl2Z0Zo86"
