,text
204,Because it would kill off if possible an already dead case for #HS2 \nHeard of flogging a dead white elephant.\nThat's what this Govt is doing in flogging a project they have admitted is dead due to both Covid19 changes in business and the fact it loses 40p for every £1 invested. https://t.co/f0eN2N9477
205,"The excuse given for why #HS2 execs get paid such high salaries is ""you have to pay to get the best"". We get delay, confusion, nothing much done, huge cost overruns. This is the best, is it? Get rid of them all. Make them pay their excessive salaries back #Corruption"
207,They spout rubbish like this but run away and hide when they get called on it. Then they wonder why no-one takes them seriously &amp; #stophs2isdead! #hs2 https://t.co/8tqezne85f
208,"Dear @RishiSunak,\nI have an idea. I'm sure I'm not the first to have thought of this, but instead of freezing public sector pay (incl. that of our magnificent doctors and nurses), you could save £100bn – a third of this huge debt – by cancelling #HS2. Just a thought. #StayAlert https://t.co/90rtw5jsQC"
209,"Please keep giving to help stop #HS2 from destroying irreplaceable ancient woodland.  \n\nThe UK is already very ecologically degraded. We only have 13% tree cover (EU average = 35%, Japan = 65%).\n\nLet's protect &amp; restore all remaining habitat 🌳\n\nhttps://t.co/TXNYwhm8Jr\n\n#STOPHS2 https://t.co/1q4HRuoTYy"
210,"#HS2 Come on people - HS2 is a logistical, environmental &amp; financial omnishambles, sign the petition, retweet &amp;, share on facebook etc. \n\nNow more than ever we cannot afford the government to waste taxpayers money\n\nhttps://t.co/TG9HUnZ9Vr"
211,What a f**cking insult to these amazing women. How about calling all of your machines Terra Morte #HS2 #Ecocide #Lies #Corruption https://t.co/ULRm7j4KEw
213,"How many communities destroyed? How many ancient woodlands lost? How much money do we waste before #Hs2 is inevitably cancelled.\nTake action, get involved https://t.co/HDdoy25yUZ\n\n#STOPHS2 #RethinkHS2 #StandForTheTrees  #NHSnotHS2 https://t.co/d51nGVtEDm"
214,#ClimateEmergency no business as usual to fly or to fry... temps already recird breaking for May. Farmers worried about crop failure due to lack of rain.. #HS2 busy clearing ancient woodland trees that could save us @BorisJohnson @RishiSunak @grantshapps you cannot eat money!
215,The Covid-19 furlough scheme will cost £100+bn this year. If we cancel #Trident and #HS2 we can save £129+bn and more than cover furlough costs. No need for tax rises on ordinary people. 20% wealth tax on assets of mega rich would raise another £400bn https://t.co/ESSZCkjy02
216,"Well that's another blow to #HS2 with Manchester, Leeds Bradford &amp; E. Midlands also relooking at contraction not expansion. This and passenger traffic decreasing even before Corona19 and now evaporating, there was little case for #HS2\n now its non existant\nhttps://t.co/V0orcBY8cE"
217,"#hs2\n\nApart from people losing their homes and businesses,farmers losing their land,countryside being trashed,animals losing their lives— https://t.co/j5KGC28SUP"
218,"The #HS2 robbery is even higher than we feared. If you thought £100 billion of your money being wasted was terrible enough, it turns out they are hoping to get away with £200 billion of your money. #StopHS2 #NHSnotHS2 https://t.co/AWJpHoKEgO"
219,The Covid-19 furlough scheme will cost £100+bn this year. If we cancel #Trident and #HS2 we can save £129+bn and more than cover furlough costs. No need for tax rises on ordinary people. 20% wealth tax on assets of mega rich would raise another £400bn https://t.co/Q8B361SbdG
221,They are not trees!! #HS2 has destroyed our ancient woodlands our carbon sinks and think this is ok?? Disgusting ecocidal company https://t.co/ETyLm6dJLM
223,"Walking back through through the trees - I thought of people living in cities, and urban jungles - and thought, we cannot afford to lose ONE tree - not ONE!! #hs2"
224,All this for #HS2 it is completely unacceptable - what is happening to this Country nobody or company is above the law so why can this continue? #StopHS2 https://t.co/ARnfO6QMa5
225,"Unlawful eviction of #HS2 protesters is shameful, protect our human rights and ancient woodlands!\n\nhttps://t.co/8d3OSdY1Dh"
226,"this is unbelievable and immoral behaviour from #HS2 thugs.. absolutely shocking.. illegal and violent.. manipulative and dark.. stopping people from drinking water, blocking someones private access... what the hell!?!\n#StopHS2 #NHSnotHS2 #Trees #water https://t.co/CTWMzeqUfs"
227,"#Media silence on the unlawful, inhumane, cold-hearted evictions by #HS2 during #Covid19UK goes to show their #corruption. @itvnews @BBCNews @DailyMailUK @SkyNews Destroying #natural habitats, poisoning Uk #wildlife for the sake of the ‘vanity choo choo train’ that NO ONE wants!"
228,£123 billion ? To fight a #Pandemic - a #Bargain compared to other possible uses :\na) Feed your #Jingoistic #Paranoia &amp; waste it #Nuclearweapons\nb) A 40 years out of date railway #HS2\nShut up &amp; stop peddling #Tory #Money #Worship will you #MSM ?\n#idiotUKelectorate
229,You dont need to have attended Eton or be able to spell pinocchio to have enough common sense in ones little finger that #HS2 is a massive waste of taxpayers money not to mention seeing behind the lies it is founded on.. @BorisJohnson @UKParliament @CommonsPAC @LeighDay_Law
230,It is shocking that @BorisJohnson you are sanctioning this unacceptable behaviour under cover of #COVID19 #pandemic \n\n@grantshapps @transportgovuk why have you not instructed #HS2 contractors &amp; bullying security guards to #StayAtHomeSaveLives too? \n\n@XRebellionUK @CarolineLucas https://t.co/xLXGHl8TPa
231,What a self satisfied smug ignorant arrogant...\nIM ALL RIGHT JACK.\n@bbc5live @Emmabarnett \nEasiest way for paying debt would be a financial transaction tax.\nAlong with scrapping the #HS2 white elephant and #Trident
235,This is gonna divide opinion but is #HS2 honestly the best way to spend tax money? \n\nI love trains but I'm saying No. \n\nHuge financial cost. Irreparable habitat destruction. 20 min journey-time saving? The money will do more good elsewhere!\n\nThis violence is unforgivable. https://t.co/ETD7XyM64q
238,"Cancel #Trident, cancel #HS2 &amp; spend the money to protect the population against this very real emergency."
240,"#HS2 WITH the worst recession since 1709 pending, people are already becoming impoverished, yet every man, woman and child will be paying for the unwanted HS2 for generations to come.\n\nhttps://t.co/jy1AK14Fm9"
241,"Cancel #HS2 and use the money for the #NHS and local economies, post #COVID19 \n\nPlease sign this petition - \n\nhttps://t.co/AWvxBX3xzH\n\n#NHSnotHS2 #coronavirus #BorisJohnsonMustGo https://t.co/lVG3YSYryy"
243,And yet we are allowing #HS2 to destroy ancient woodland - irreplaceable - and @nationaltrust @NaturalEngland @EnvAgency are doing nothing to stop this. #NHSnotHS2 https://t.co/AJBFJlqYZF
245,"Of course they don't care.  This country is losing so many trees just ""because"". 400 yrs old and along comes the Highway men.  We also just lost ancient woods due to the unwanted Railway #HS2 #highwayengland https://t.co/P24ReoCbvD"
247,"#HS2 Question who pays the £2.7bn, HS2 Ltd or the East Midland's. \n\nBirmingham ratepayers have got to find £550mn for their 'contribution' towards HS2\n\nhttps://t.co/fC2ueJMU3O"
248,"£605k salary plus bonus for failure - the #HS2 fiasco that is costing taxpayers when there are more important calls on that money, another eg of money for old rope for the penpushers &amp; execs \n https://t.co/8xvl6okCzW"
250,#HS2 is outdated before it’s been built - and in the process it’s destroying ancient irreplaceable woodland and trampling on human rights. It’s an unaffordable vanity project. @Anna_Soubry @mrjamesob @JonAshworth @piersmorgan @RishiSunak leadership needed here #NHSnotHS2 https://t.co/GjGW3bbyzl
251,This is mindless ecological vandalism that serves no value for our society at all. \n\nCome on @BorisJohnson - if you have true love for this country - do the right thing &amp; cancel #HS2!\n\nHs2 commits #wildlife crime -\n\nhttps://t.co/xxEaSr5tdX\n\nhttps://t.co/2b0ybBzZYc\n\n#NHSnotHS2 https://t.co/SPLGmBEz3J
252,This is just horrible.  What can we do to protect what's left of our wildlife and woodland ecosystems?  It seems like there's nothing left that will save them from what's coming except for a few people's bodies #HS2 #Ecocide https://t.co/NnCtnzSlRL
253,"What an utter load of BOLLOCKS, #HS2 is the biggest Scandal and biggest White Elephant EVER.\nIt is a disgrace that so much money can be squandered during such a financial crisis.\nSNOUTS IN THE TROUGH, expect you are one of them ! https://t.co/YHl7meUsAH"
254,"108 ancient woodlands destroyed, over a billion spent on #HS2 so we can all go faster but why??? These earth protectors deserve massive respect for protecting beautiful nature and fighting this nonsensical project. #NHSnotHS2 #HS2Rebellion #StopHS2 https://t.co/joet9mO7ap"
255,"They deceive the taxpayer, dream up fictitious benefits, pay fraudulent redundancy payments, lie to communities about property impact, hoodwink MP's and now employ thugs. #HS2 - what a despicable organisation @grantshapps @Andrew4Pendle \nhttps://t.co/WqMYKidShW"
256,"https://t.co/mkf0WjjSCb Why have you got money for this police arrest for peaceful protesting #HS2 ( #LandGrab ) but not enough for child sex offenders or #keyworkers , which is more money spent ""spaffed up the wall"" @BorisJohnson ? @LBC #NHSnotHS2 @stophs2 @grantshapps #taxfraud"
257,"The biggest waste of money ever, only to be used by the few, we are in a period of Extreme Financial Crisis #HS2 IS NOT gonna get us out of this, its a disgraceful Waste of hard earned Taxpayers money.\nThe only ones that benefit are the wealthy.\nBIGGEST White Elephant EVER !!! https://t.co/ovHIvmVG00"
259,"#HS2.. blatantly disregarding so many laws...no compassion for life, whether trees, animals, birds or people.  More people are waking up every day to corruption within politics and corporations.. Lets all wake up and shape our destiny!  https://t.co/HK9IJcEHeJ https://t.co/FNlW06XYRo"
260,"Which is the odd one out? Yes.... one was wooden. The other two are living, lying, greedy, flesh and blood, destroying peoples lives. #HS2 #fraud #lies #ecocide #environmental #crime https://t.co/YUbnpsLjDv"
264,⁦@RupaHuq⁩ .... and #GrantShapps is he man whose judgement we are expected to trust over the £106 billion waste of money on the #HS2 train of destruction? The #BorisJohnson cabinet culture is rotten to the core. #DominicCummngs  https://t.co/3PNhP9rnWT
267,"#HS2 is Fraud, \nIt wont be carbon zero for 100yrs , \nHS2 is destroying ancient woodland \ntaking with it #Ecosystems and #Biodiversity\nHS2 is grave mistake and it will cost your childrens future.\n#ActNow or let it happen - you have a choice. https://t.co/onCmPolF0Y"
268,Now work life is chAnging how about scrapping the #HS2 let people #workfromhome + put the millions saved to better use than getting people to work 10 mins earlier #workingfromhome #Covid_19 #extendlockdown #SocialDistancing @BorisJohnson @RishiSunak @10DowningStreet
269,"Have you noticed the rubbish Internet performance with all the interviews from people around the Country. It is dramatic at how much better London video interviews are to those outside the M25.\nCancel #HS2 &amp; give all a 1gb Internet service, plus a new water pipe North to South."
