,text
210,"£625 million in debt while Westminster squanders £156 BILLION on #HS2 that serves LONDONERS to cut 20 minutes off their daily travel. Suppose it comes down to @UKParliament Priorities😠\nCare home collapse hits 17,000 elderly residents https://t.co/2Kdnf08JnP via @MailOnline"
212,Scrap #HS2 it  is a disaster. Make slaphead @Andrew_Adonis pick up the bill. His lies caused all this ! https://t.co/JzsQvi2HxN
213,#HS2 is the biggest waste of money the UK has ever spent .
214,"So disappointed that @custardfactory's new landlords are manufacturing false, homophobic allegations against a long time employee to avoid paying redundancy. Three separate businesses are being systematically run into the ground by bad management and #HS2 profiteers."
215,"Good! #HS2 needs scrapping, just a huge but ridiculously costly white elephant! @hzeffman https://t.co/JdlOXoU2oP"
216,"A reminder on this beautiful Bank Holiday #HS2 id destroying 108 #AncientWoodlands without even being signed off to proceed by the Treasury They call the stripping of 1,000s acre ""devegetation"" and its happening right now hence protests trying to stop it https://t.co/Yyqif4Q8sC"
217,"Yet more woes for the #HS2 project on top of its terrible eco credentials of needing 3x the power of the trains it replaces due to its ultra high speed, that's 800MW or 1/2 the output of a nuclear power station. Straight line route for speed trashes 100+ ancient woodlands. https://t.co/IVw5FHl8I7"
218,"Not really, since for #HS2 to justify itself on a cost benefit basis 18 trains per hour both ways will have to run with 70% passenger occupancy. Although I honestly believe in fairies at the bottom of my garden, I am wary of believing that. https://t.co/8rMEUvQaeY"
219,#HS2 will be the biggest waste of government money in history!! £56 billion? Bollocks will be more like 70 if we are lucky. Absolutely ridiculous this is going ahead!
224,£92Bn in benefits?\n\nThe cost of #HS2 will far exceed that.\n\nWhy on earth are we still progressing this #vanity project?\n\nVested interests are getting fat at the #Taxpayer #expense.\n\n#StopHS2 now @theresa_may @houseofcommons @ukhouseoflords https://t.co/MXewHo06zq
226,omorrow is Day 19 of #WellsHouseRoad Residents having to stored their rubbish - with no collection from incompetent @EalingCouncil. @juliangbell - #OldOakCommon faces neglect on every level. #rottenborough #HS2 #AirPollution @ForumOon @ElaineGristock @NoNW10dump @Wesleyestate https://t.co/c3i75dnPFP https://t.co/lhT1zjvssU
227,Disposable attitudes that treat nature &amp; people with contempt. Nature sustains us. Nature even sustains the people who harm it. There is no excuse 💔\n\n#HS2 #trees #nature https://t.co/e9ogc1U7io
228,"Stop #HS2 right now @jeremycorbyn and @theresa_may the cats out of the bag, it’s a robbery of 100 billion of our money, is a carbon intensive devourer of our environment, makes no business sense and facilitates more air traffic for Manchester #RebelForLife https://t.co/KFCXIyTEei"
230,"The sclerotic Rail 'Industry' is the problem for the UK and the self entitled people who run it. #HS2 is the problem writ large, inefficient, deceitful and over funded by public funds. https://t.co/qqgrKNvGHu https://t.co/hUEPVddXVk"
232,#hs2 just watched dispatches what a waste of tax payers money this really is !!!!
235,Dead trees and puddles that should be ponds. A Field of Failure that is a Microcosm of the Institutional Incompetence of #HS2 Ltd. \n\nSign the petition here https://t.co/xrAPAA66vv #StopHS2 https://t.co/hTDeOuVrSg
236,Stop #1million extinctions\nStop #HS2\nUneconomic\nEcologically disastrous\nPolitically irrelevant \nLondoncentric\nTime to rethink https://t.co/dxdK9fmtxM
237,"So plants &amp; animals are disappearing at a faster rate than ever B4 &amp; it's down to human activity. Well let's scrap #HS2 then &amp; let's save the ancient forests, natural habitats &amp; acres of farmland that this vanity project will destroy @WoodlandTrust @nationaltrust @stophs2bramley"
238,when you realize @theresa_may @Conservatives like wasting money £60 billion #hs2 £50 million cancelled #brexit ferry contract £1 billion #dup deal etc while @nhs #school are in crisis and children are starving now #theresa_may has used @GavinWilliamson as her scapegoat
239,"So you'ld happlily back #HS2 when even its own boss admitted to @CommonsTrans that ""nobody knows how much it will cost"". Costs have spiralled out of control since day one, the timescale has slipped by at least 3 years already, its BCR is based on people not working on trains... https://t.co/nFCb0lcY7O"
240,"Many #OldOakCommon residents, inc kids are suffering from air pollution related illness due to #HS2 &amp; #Oaklands &amp; #NActon construction  - asthma, respiratory &amp; throat infections, sore eyes &amp; rashes. @juliangbell @RupaHuq @EalingCouncil @oldoakparkroyal, please help us? @ForumOon"
242,Environment Agency say ONE BILLION POUNDS needs to be spent NOW ie TODAY  IMMEDIATELY to prevent catastrophic UK flooding. Stop all #HS2 work take the ONE BILLION from that budget start flood defence work now. HS2 suggested route runs through dozens of flood danger areas. Wake Up
243,"1000s trees planted, most, if not all died because no one thought to water them, and according to a spokesman for #HS2 it's cheaper to replant than water. Madness. #Midlands"
244,"These are ancient woodlands, by their very nature irreplaceable as they take 400 years to mature. #hs2 will ""replace"" with saplings, like the 36,000 they planted last year, ALL of which have died. @GeorgeMonbiot @TheGreenParty @ExtinctionR @ChrisGPackham #ClimateEmergency https://t.co/71IZkHzVxk"
247,The @WoodlandTrust has welcomed calls by more than 40 local councils to stop advance site clearance for #HS2 - “The fact we are losing ancient woodland at all is terrible. To lose it needlessly would be a travesty.” \n#trees #woodland #environment  https://t.co/uNE4LXr1hN
248,Head of George Osbornes #northernpowerhouse promoting the £156 billion mega polluting luxury high speed train is deeply critical of @UKLabour @BarryGardiner and @jeremycorbyn .... why is Labour still supporting #hs2 @PeoplesMomentum @paulmasonnews https://t.co/tLhuING5bG
249,#JaneGoodall speaks at the end of this #SaveTheColneValley #StopHS2 video please take 5 mins to learn how 22% of London's drinking water is at risk This is just one drill site Rivers Canals &amp; Watercourses are all to be permanently polluted by #HS2 https://t.co/L78d2zDBaZ
251,"#HS2  is an English project funded by Welsh taxpayers money and not an inch of track will enter our country. Our money that we thought would go towards our infrastructure,spent in England. Welsh Independence 🏴󠁧󠁢󠁷󠁬󠁳󠁿 will guarantee our money is spent on our people. #IndyWales #Wales https://t.co/KkN6AWS4bQ"
252,#hs2 digging up a cemetery from 1800s in Birmingham to put a railway track..  @HS2ltd @stophs2 ... what gives you the right to disturb over 4000 burials from only a few hundred years ago.. @BBCNews https://t.co/7ML7RAPfJs
253,“I thought this was our forever home” - one resident on the Shimmer estate in #Mexborough whose home is in the path of #HS2 - he’s moving in 2 weeks - others here say they’re trapped on a dying estate. More @bbc5live https://t.co/tKaukvSlOQ
254,"89,000 trees on #HS2 route die as bosses say replacing them more 'cost-effective' than watering https://t.co/B5sJwCYL7b"
255,Here are some 500 people on Crossrail who are being paid but have no work. You might switch them to #HS2 - where there is no work either. https://t.co/QaIA3DUWYZ https://t.co/74my9a3JMX
256,#hs2\n\nIf it isn’t yet it will be if they reflect the true cost but I’m not holding my breath! https://t.co/FzbV7xtkqX
259,Inevitable yet distressing result as yet another #Corporate injunction against environmental protest is extended. #HS2 Total misuse of injunction law in favour of destruction of the natural world for profit. \nAgain. #Extinction \nhttps://t.co/WSNV0lu442
260,"It is apparent from this list that many of the leading environmental groups think #HS2 are a threat sponsored by the Government, which is bad thing. #ClimateEmergency https://t.co/WgUoR3dXn5"
261,"Oh dear.\n\nThe #HS2 fairytale specialists @kpmg are back in the news again.\n\nA pathetic £5M fine &amp; ""severe reprimand"" for its audit of #Coop #Bank, a fecking #DECADE ago.\n\nPartner #AndrewWalker fined a pathetic £125K.\n\nBoth fines reduced for early settlement!! see #DECADE!!"
264,Disappointing indeed. At least people can still watch their every move from adjacent road and public footpaths as #HS2's policy is not to screen off their works in this area. Transparency and accountability were never more important. https://t.co/7bM09FFCsR
265,"It's a waste of time just building #HS2 full stop.  Not only waste of time, environmental destruction, lost habitat, homes and businesses and benefits London greatest increasing economic disparity.  Hybrid Bill not fit for purpose except to prevent sensible analysis https://t.co/9Q5b6Aj2mK"
266,"""It is #HS2 that is the real dead wood here and we can only hope that it is due for the chop.”\n\nThank you. I'm here all week\n\nThousands of HS2 trees died in heatwave as watering was 'too expensive' #StopHS2 https://t.co/BkN3rZouAN"
268,So much more important than long haul. Divert the money from a cancelled #HS2 (by its own admission won't even be operationally carbon neutral in 120 years) to such schemes👇 https://t.co/TQkNVuV1yj
269,"There is something quite obscene when the UK Politicians &amp; in particular the UK Govt can allow hundreds of thousands if not millions of UK children go hungry, when they squander £5BILLION on #hs2 &amp; will spend another £100BILLION plus to finish it when UK Public don't want it."
270,"This a dreadful use of money. Think of education and health care. Both have next to no money and are experiencing enormous cuts. We do not need #HS2, this is obscene and not viable @BBCBreakfast. #BBCbreakfast. 😡"
271,"A third of trees planted last year to compensate for the loss of ancient woodland to the HS2 railway have died after bosses decided that it was cheaper to replace them than water them, Some farmers claim that thousands of dead trees have yet to be replaced. @stophs2 #HS2"
272,"Dr Frankenstein @George_Osborne giving his £100bn #HS2 monster the kiss of death as Conservatives wisely plan to cancel this overhyped, environmentally damaging and community killing megaproject https://t.co/WVbvWkXRbo"
273,#HS2 is going to cost 152 billion pounds!?!? Are they serious? That's the estimate if it actually got built the final cost would probably be nearer 225 billion pounds.😡😡😡Just cancel the bloody thing tomorrow.
274,In terms of Decimation #HS1 is 10 times more costly than it should be #HS2 will break that record. Big time. https://t.co/pYURLrbB0D https://t.co/4rfQYqNNCn
275,"Even the 'HS2 college' seems to be turning into a white elephant, requiring extra money from taxpayers and now dropping 'high speed' from its name: https://t.co/Zig0tpQZtn #HS2"
276,"While tenants wait for this, still at risk of burning to death, let this sink in.......government idiots are spending MORE than this on #HS2 consultants to.....wait for it......\n""give advice on how to cut costs""\n\nhttps://t.co/tZaW1T1hBi https://t.co/OIFqQLugRh"
